id,sales
185,70.22398174392765
186,70.22867132740248
187,70.2333609108764
188,70.23805049435123
189,70.24274007782515
190,70.24742966129998
191,70.2521192447739
192,70.25680882824872
193,70.26149841172264
194,70.26618799519747
195,70.27087757867139
196,70.27556716214622
197,70.28025674562014
198,70.28494632909496
199,70.28963591256888
200,70.2943254960428
201,70.29901507951763
202,70.30370466299155
203,70.30839424646638
204,70.3130838299403
205,70.31777341341513
206,70.32246299688904
207,70.32715258036387
208,70.33184216383779
209,70.33653174731262
210,70.34122133078654
211,70.34591091426137
212,70.35060049773529
213,70.35529008121011
214,70.35997966468403
215,70.36466924815795
216,71.1343800922541
217,71.13906967572893
218,71.14375925920285
219,71.14844884267768
220,71.1531384261516
221,71.15782800962643
222,71.16251759310035
223,71.16720717657518
224,71.1718967600491
225,71.17658634352392
226,71.18127592699784
227,71.18596551047267
228,71.19065509394659
229,71.19534467742142
230,71.20003426089534
231,71.20472384436925
232,71.20941342784408
233,71.214103011318
234,71.21879259479283
235,71.22348217826675
236,71.22817176174158
237,71.2328613452155
238,71.23755092869033
239,71.24224051216424
240,71.24693009563907
241,71.25161967911299
242,71.25630926258782
243,71.26099884606174
244,71.26568842953657
245,71.27037801301049
246,71.2750675964844
247,72.04477844058056
248,72.04946802405539
249,72.0541576075293
250,72.05884719100413
251,72.06353677447805
252,72.06822635795288
253,72.0729159414268
254,72.07760552490163
255,72.08229510837555
256,72.08698469185038
257,72.0916742753243
258,72.09636385879912
259,72.10105344227304
260,72.10574302574787
261,72.11043260922179
262,72.11512219269571
263,72.11981177617054
264,72.12450135964446
265,72.12919094311928
266,72.1338805265932
267,72.13857011006803
268,72.14325969354195
269,72.14794927701678
270,72.1526388604907
271,72.15732844396553
272,72.16201802743944
273,72.16670761091427
274,72.17139719438819
275,72.17608677786302
276,72.18077636133694
277,72.9551767889061
278,72.95986637238093
279,72.96455595585485
280,72.96924553932968
281,72.9739351228036
282,72.97862470627842
283,72.98331428975234
284,72.98800387322717
285,72.99269345670109
286,72.99738304017592
287,73.00207262364984
288,73.00676220712467
289,73.01145179059858
290,73.01614137407341
291,73.02083095754733
292,73.02552054102125
293,73.03021012449608
294,73.03489970797
295,73.03958929144483
296,73.04427887491875
297,73.04896845839357
298,73.0536580418675
299,73.05834762534232
300,73.06303720881624
301,73.06772679229107
302,73.07241637576499
303,73.07710595923982
304,73.08179554271373
305,73.08648512618856
306,73.09117470966248
307,73.0958642931364
308,73.86557513723255
309,73.87026472070738
310,73.8749543041813
311,73.87964388765613
312,73.88433347113005
313,73.88902305460488
314,73.8937126380788
315,73.89840222155362
316,73.90309180502754
317,73.90778138850237
318,73.91247097197629
319,73.91716055545112
320,73.92185013892504
321,73.92653972239987
322,73.93122930587379
323,73.9359188893477
324,73.94060847282253
325,73.94529805629645
326,73.94998763977128
327,73.9546772232452
328,73.95936680672003
329,73.96405639019395
330,73.96874597366877
331,73.9734355571427
332,73.97812514061752
333,73.98281472409144
334,73.98750430756627
335,73.99219389104019
336,73.99688347451502
337,74.00157305798894
338,74.775973485559
339,74.78066306903384
340,74.78535265250775
341,74.79004223598258
342,74.7947318194565
343,74.79942140293133
344,74.80411098640525
345,74.80880056988008
346,74.813490153354
347,74.81817973682882
348,74.82286932030274
349,74.82755890377757
350,74.83224848725149
351,74.83693807072632
352,74.84162765420024
353,74.84631723767416
354,74.85100682114899
355,74.8556964046229
356,74.86038598809773
357,74.86507557157165
358,74.86976515504648
359,74.8744547385204
360,74.87914432199523
361,74.88383390546915
362,74.88852348894397
363,74.8932130724179
364,74.89790265589272
365,74.90259223936664
366,74.90728182284147
367,74.91197140631539
368,74.9166609897893
369,62.077942319138856
370,62.082631902612775
371,62.087321486086694
372,62.09201106956152
373,62.09670065303544
374,62.10139023651027
375,62.10607981998419
376,62.11076940345902
377,62.115458986932936
378,62.120148570407764
379,62.12483815388168
380,62.12952773735651
381,62.13421732083043
382,62.13890690430526
383,62.14359648777918
384,62.148286071254006
385,62.152975654727925
386,62.157665238201844
387,62.16235482167667
388,62.16704440515059
389,62.17173398862542
390,62.17642357209934
391,62.18111315557417
392,62.185802739048086
393,62.190492322522914
394,62.19518190599683
395,62.19987148947166
396,62.20456107294558
397,62.20925065642041
398,62.21394023989433
399,62.218629823369156
400,62.98834066746531
401,62.99303025093923
402,62.99771983441315
403,63.002409417887975
404,63.007099001361894
405,63.01178858483672
406,63.01647816831064
407,63.02116775178547
408,63.02585733525939
409,63.03054691873422
410,63.035236502208136
411,63.039926085682964
412,63.04461566915688
413,63.04930525263171
414,63.05399483610563
415,63.05868441958046
416,63.06337400305438
417,63.0680635865283
418,63.072753170003125
419,63.077442753477044
420,63.08213233695187
421,63.08682192042579
422,63.09151150390062
423,63.09620108737454
424,63.10089067084937
425,63.105580254323286
426,63.110269837798114
427,63.11495942127203
428,63.11964900474686
429,63.12433858822078
430,63.12902817169561
431,63.89873901579176
432,63.90342859926568
433,63.9081181827396
434,63.91280776621443
435,63.91749734968835
436,63.922186933163175
437,63.926876516637094
438,63.93156610011192
439,63.93625568358584
440,63.94094526706067
441,63.94563485053459
442,63.95032443400942
443,63.955014017483336
444,63.959703600958164
445,63.96439318443208
446,63.96908276790691
447,63.97377235138083
448,63.97846193485475
449,63.98315151832958
450,63.9878411018035
451,63.992530685278325
452,63.997220268752244
453,64.00190985222707
454,64.00659943570099
455,64.01128901917582
456,64.01597860264974
457,64.02066818612457
458,64.02535776959849
459,64.03004735307331
460,64.03473693654723
461,64.8091373641173
462,64.81382694759122
463,64.81851653106514
464,64.82320611453997
465,64.82789569801389
466,64.83258528148872
467,64.83727486496264
468,64.84196444843747
469,64.84665403191138
470,64.85134361538621
471,64.85603319886013
472,64.86072278233496
473,64.86541236580888
474,64.87010194928371
475,64.87479153275763
476,64.87948111623245
477,64.88417069970637
478,64.88886028318029
479,64.89354986665512
480,64.89823945012904
481,64.90292903360387
482,64.90761861707779
483,64.91230820055262
484,64.91699778402653
485,64.92168736750136
486,64.92637695097528
487,64.93106653445011
488,64.93575611792403
489,64.94044570139886
490,64.94513528487278
491,64.9498248683476
492,65.71953571244376
493,65.72422529591768
494,65.7289148793916
495,65.73360446286642
496,65.73829404634034
497,65.74298362981517
498,65.74767321328909
499,65.75236279676392
500,65.75705238023784
501,65.76174196371267
502,65.76643154718658
503,65.77112113066141
504,65.77581071413533
505,65.78050029761016
506,65.78518988108408
507,65.78987946455891
508,65.79456904803283
509,65.79925863150675
510,65.80394821498157
511,65.80863779845549
512,65.81332738193032
513,65.81801696540424
514,65.82270654887907
515,65.82739613235299
516,65.83208571582782
517,65.83677529930173
518,65.84146488277656
519,65.84615446625048
520,65.85084404972531
521,65.85553363319923
522,66.62993406077021
523,66.63462364424413
524,66.63931322771805
525,66.64400281119288
526,66.6486923946668
527,66.65338197814162
528,66.65807156161554
529,66.66276114509037
530,66.66745072856429
531,66.67214031203912
532,66.67682989551304
533,66.68151947898787
534,66.68620906246178
535,66.69089864593661
536,66.69558822941053
537,66.70027781288536
538,66.70496739635928
539,66.7096569798332
540,66.71434656330803
541,66.71903614678195
542,66.72372573025677
543,66.7284153137307
544,66.73310489720552
545,66.73779448067944
546,66.74248406415427
547,66.74717364762819
548,66.75186323110302
549,66.75655281457693
550,66.76124239805176
551,66.76593198152568
552,66.77062156500051
553,72.26049160012553
554,72.26518118359945
555,72.26987076707428
556,72.2745603505482
557,72.27924993402303
558,72.28393951749695
559,72.28862910097178
560,72.2933186844457
561,72.29800826792052
562,72.30269785139444
563,72.30738743486927
564,72.31207701834319
565,72.31676660181802
566,72.32145618529194
567,72.32614576876585
568,72.33083535224068
569,72.3355249357146
570,72.34021451918943
571,72.34490410266335
572,72.34959368613818
573,72.3542832696121
574,72.35897285308693
575,72.36366243656084
576,72.36835202003567
577,72.37304160350959
578,72.37773118698442
579,72.38242077045834
580,72.38711035393317
581,72.39179993740709
582,72.39648952088191
583,72.40117910435583
584,73.17088994845199
585,73.1755795319259
586,73.18026911540073
587,73.18495869887465
588,73.18964828234948
589,73.1943378658234
590,73.19902744929823
591,73.20371703277215
592,73.20840661624698
593,73.2130961997209
594,73.21778578319572
595,73.22247536666964
596,73.22716495014447
597,73.23185453361839
598,73.23654411709231
599,73.24123370056714
600,73.24592328404106
601,73.25061286751588
602,73.2553024509898
603,73.25999203446463
604,73.26468161793855
605,73.26937120141338
606,73.2740607848873
607,73.27875036836213
608,73.28343995183604
609,73.28812953531087
610,73.29281911878479
611,73.29750870225962
612,73.30219828573354
613,73.30688786920837
614,73.31157745268229
615,74.08128829677844
616,74.08597788025236
617,74.09066746372719
618,74.0953570472011
619,74.10004663067593
620,74.10473621414985
621,74.10942579762468
622,74.1141153810986
623,74.11880496457343
624,74.12349454804735
625,74.12818413152218
626,74.1328737149961
627,74.13756329847092
628,74.14225288194484
629,74.14694246541876
630,74.15163204889359
631,74.15632163236751
632,74.16101121584234
633,74.16570079931626
634,74.17039038279108
635,74.175079966265
636,74.17976954973983
637,74.18445913321375
638,74.18914871668858
639,74.1938383001625
640,74.19852788363733
641,74.20321746711124
642,74.20790705058607
643,74.21259663405999
644,74.21728621753482
645,74.99168664510398
646,74.9963762285779
647,75.00106581205273
648,75.00575539552665
649,75.01044497900148
650,75.0151345624754
651,75.01982414595022
652,75.02451372942414
653,75.02920331289897
654,75.03389289637289
655,75.03858247984772
656,75.04327206332164
657,75.04796164679647
658,75.05265123027038
659,75.0573408137443
660,75.06203039721913
661,75.06671998069305
662,75.07140956416788
663,75.0760991476418
664,75.08078873111663
665,75.08547831459055
666,75.09016789806537
667,75.0948574815393
668,75.09954706501412
669,75.10423664848804
670,75.10892623196287
671,75.11361581543679
672,75.11830539891162
673,75.12299498238553
674,75.12768456586036
675,75.13237414933428
676,75.90208499343044
677,75.90677457690435
678,75.91146416037918
679,75.9161537438531
680,75.92084332732793
681,75.92553291080185
682,75.93022249427668
683,75.9349120777506
684,75.93960166122542
685,75.94429124469934
686,75.94898082817417
687,75.95367041164809
688,75.95835999512292
689,75.96304957859684
690,75.96773916207076
691,75.97242874554559
692,75.9771183290195
693,75.98180791249433
694,75.98649749596825
695,75.99118707944308
696,75.995876662917
697,76.00056624639183
698,76.00525582986575
699,76.00994541334057
700,76.0146349968145
701,76.01932458028932
702,76.02401416376324
703,76.02870374723807
704,76.03339333071199
705,76.03808291418682
706,76.81248334175689
707,76.8171729252308
708,76.82186250870564
709,76.82655209217955
710,76.83124167565438
711,76.8359312591283
712,76.84062084260313
713,76.84531042607705
714,76.85000000955188
715,76.8546895930258
716,76.85937917650062
717,76.86406875997454
718,76.86875834344937
719,76.87344792692329
720,76.87813751039721
721,76.88282709387204
722,76.88751667734596
723,76.89220626082079
724,76.8968958442947
725,76.90158542776953
726,76.90627501124345
727,76.91096459471828
728,76.9156541781922
729,76.92034376166703
730,76.92503334514095
731,76.92972292861577
732,76.9344125120897
733,76.93910209556452
734,76.94379167903844
735,76.94848126251327
736,76.95317084598719
737,60.041432462940975
738,60.046122046414894
739,60.05081162988972
740,60.05550121336364
741,60.06019079683847
742,60.06488038031239
743,60.06956996378722
744,60.074259547261136
745,60.078949130735964
746,60.08363871420988
747,60.08832829768471
748,60.09301788115863
749,60.09770746463346
750,60.10239704810738
751,60.107086631582206
752,60.111776215056125
753,60.11646579853095
754,60.12115538200487
755,60.12584496547879
756,60.13053454895362
757,60.13522413242754
758,60.13991371590237
759,60.144603299376286
760,60.149292882851114
761,60.15398246632503
762,60.15867204979986
763,60.16336163327378
764,60.16805121674861
765,60.17274080022253
766,60.177430383697356
767,60.182119967171275
768,60.95183081126743
769,60.95652039474135
770,60.961209978216175
771,60.965899561690094
772,60.97058914516492
773,60.97527872863884
774,60.97996831211367
775,60.98465789558759
776,60.98934747906242
777,60.994037062536336
778,60.998726646011164
779,61.00341622948508
780,61.00810581295991
781,61.01279539643383
782,61.01748497990866
783,61.02217456338258
784,61.026864146857406
785,61.031553730331325
786,61.036243313805244
787,61.04093289728007
788,61.04562248075399
789,61.05031206422882
790,61.05500164770274
791,61.05969123117757
792,61.064380814651486
793,61.069070398126314
794,61.07375998160023
795,61.07844956507506
796,61.08313914854898
797,61.08782873202381
798,61.09251831549773
799,61.86222915959388
800,61.8669187430678
801,61.87160832654263
802,61.87629791001655
803,61.880987493491375
804,61.885677076965294
805,61.89036666044012
806,61.89505624391404
807,61.89974582738887
808,61.90443541086279
809,61.90912499433762
810,61.913814577811536
811,61.918504161286364
812,61.92319374476028
813,61.92788332823511
814,61.93257291170903
815,61.93726249518386
816,61.94195207865778
817,61.9466416621317
818,61.951331245606525
819,61.956020829080444
820,61.96071041255527
821,61.96539999602919
822,61.97008957950402
823,61.97477916297794
824,61.97946874645277
825,61.984158329926686
826,61.988847913401514
827,61.99353749687543
828,61.99822708035026
829,62.772627507919424
830,62.77731709139334
831,62.78200667486817
832,62.78669625834209
833,62.79138584181692
834,62.79607542529084
835,62.800765008765666
836,62.805454592239585
837,62.81014417571441
838,62.81483375918833
839,62.81952334266316
840,62.82421292613708
841,62.82890250961191
842,62.83359209308583
843,62.838281676560655
844,62.842971260034574
845,62.8476608435094
846,62.85235042698332
847,62.85704001045724
848,62.86172959393207
849,62.86641917740599
850,62.871108760880816
851,62.875798344354735
852,62.88048792782956
853,62.88517751130348
854,62.88986709477831
855,62.89455667825223
856,62.89924626172706
857,62.90393584520098
858,62.908625428675805
859,62.913315012149724
860,63.68302585624588
861,63.687715439719796
862,63.692405023194624
863,63.69709460666854
864,63.70178419014337
865,63.70647377361729
866,63.71116335709212
867,63.71585294056604
868,63.720542524040866
869,63.725232107514785
870,63.72992169098961
871,63.73461127446353
872,63.73930085793836
873,63.74399044141228
874,63.74868002488711
875,63.75336960836103
876,63.758059191835855
877,63.762748775309774
878,63.76743835878369
879,63.77212794225852
880,63.77681752573244
881,63.78150710920727
882,63.78619669268119
883,63.790886276156016
884,63.795575859629935
885,63.80026544310476
886,63.80495502657868
887,63.80964461005351
888,63.81433419352743
889,63.81902377700226
890,64.59342420457233
891,64.59811378804625
892,64.60280337152108
893,64.607492954995
894,64.61218253846982
895,64.61687212194374
896,64.62156170541857
897,64.62625128889249
898,64.63094087236732
899,64.63563045584124
900,64.64032003931607
901,64.64500962278998
902,64.64969920626481
903,64.65438878973873
904,64.65907837321356
905,64.66376795668748
906,64.66845754016231
907,64.67314712363623
908,64.67783670711015
909,64.68252629058497
910,64.6872158740589
911,64.69190545753372
912,64.69659504100764
913,64.70128462448247
914,64.70597420795639
915,64.71066379143122
916,64.71535337490513
917,64.72004295837996
918,64.72473254185388
919,64.72942212532871
920,64.73411170880263
921,53.93190289434915
922,53.93659247782307
923,53.9412820612979
924,53.94597164477182
925,53.950661228245735
926,53.955350811720564
927,53.96004039519448
928,53.96472997866931
929,53.96941956214323
930,53.97410914561806
931,53.97879872909198
932,53.983488312566806
933,53.988177896040725
934,53.99286747951555
935,53.99755706298947
936,54.0022466464643
937,54.00693622993822
938,54.01162581341305
939,54.01631539688697
940,54.021004980360885
941,54.025694563835714
942,54.03038414730963
943,54.03507373078446
944,54.03976331425838
945,54.04445289773321
946,54.04914248120713
947,54.053832064681956
948,54.058521648155875
949,54.0632112316307
950,54.06790081510462
951,54.07259039857945
952,54.8423012426756
953,54.84699082614952
954,54.85168040962435
955,54.85636999309827
956,54.86105957657219
957,54.86574916004702
958,54.870438743520936
959,54.875128326995764
960,54.87981791046968
961,54.88450749394451
962,54.88919707741843
963,54.89388666089326
964,54.89857624436718
965,54.903265827842006
966,54.907955411315925
967,54.91264499479075
968,54.91733457826467
969,54.9220241617395
970,54.92671374521342
971,54.93140332868734
972,54.93609291216217
973,54.940782495636086
974,54.945472079110914
975,54.95016166258483
976,54.95485124605966
977,54.95954082953358
978,54.96423041300841
979,54.96891999648233
980,54.973609579957156
981,54.978299163431075
982,54.9829887469059
983,55.752699591002056
984,55.757389174475975
985,55.7620787579508
986,55.76676834142472
987,55.77145792489864
988,55.77614750837347
989,55.78083709184739
990,55.78552667532222
991,55.790216258796136
992,55.794905842270964
993,55.79959542574488
994,55.80428500921971
995,55.80897459269363
996,55.81366417616846
997,55.81835375964238
998,55.823043343117206
999,55.827732926591125
1000,55.83242251006595
1001,55.83711209353987
1002,55.84180167701379
1003,55.84649126048862
1004,55.85118084396254
1005,55.85587042743737
1006,55.860560010911286
1007,55.865249594386114
1008,55.86993917786003
1009,55.87462876133486
1010,55.87931834480878
1011,55.88400792828361
1012,55.88869751175753
1013,56.6630979393276
1014,56.66778752280152
1015,56.67247710627635
1016,56.677166689750266
1017,56.681856273224184
1018,56.68654585669901
1019,56.69123544017293
1020,56.69592502364776
1021,56.70061460712168
1022,56.70530419059651
1023,56.709993774070426
1024,56.714683357545255
1025,56.719372941019174
1026,56.724062524494
1027,56.72875210796792
1028,56.73344169144275
1029,56.73813127491667
1030,56.7428208583915
1031,56.747510441865415
1032,56.752200025339334
1033,56.75688960881416
1034,56.76157919228808
1035,56.76626877576291
1036,56.77095835923683
1037,56.77564794271166
1038,56.780337526185576
1039,56.785027109660405
1040,56.789716693134324
1041,56.79440627660915
1042,56.79909586008307
1043,56.8037854435579
1044,57.57349628765405
1045,57.57818587112797
1046,57.5828754546028
1047,57.58756503807672
1048,57.59225462155064
1049,57.596944205025466
1050,57.601633788499385
1051,57.60632337197421
1052,57.61101295544813
1053,57.61570253892296
1054,57.62039212239688
1055,57.62508170587171
1056,57.629771289345626
1057,57.634460872820455
1058,57.639150456294374
1059,57.6438400397692
1060,57.64852962324312
1061,57.65321920671795
1062,57.65790879019187
1063,57.66259837366579
1064,57.667287957140616
1065,57.671977540614535
1066,57.67666712408936
1067,57.68135670756328
1068,57.68604629103811
1069,57.69073587451203
1070,57.69542545798686
1071,57.700115041460776
1072,57.704804624935605
1073,57.709494208409524
1074,58.483894635980505
1075,58.488584219454424
1076,58.49327380292925
1077,58.49796338640317
1078,58.50265296987709
1079,58.50734255335192
1080,58.51203213682584
1081,58.516721720300666
1082,58.521411303774585
1083,58.52610088724941
1084,58.53079047072333
1085,58.53548005419816
1086,58.54016963767208
1087,58.54485922114691
1088,58.54954880462083
1089,58.554238388095655
1090,58.558927971569574
1091,58.5636175550444
1092,58.56830713851832
1093,58.57299672199224
1094,58.57768630546707
1095,58.58237588894099
1096,58.587065472415816
1097,58.591755055889735
1098,58.59644463936456
1099,58.60113422283848
1100,58.60582380631331
1101,58.61051338978723
1102,58.61520297326206
1103,58.61989255673598
1104,58.624582140210805
1105,55.96841275054612
1106,55.97310233402095
1107,55.97779191749487
1108,55.98248150096879
1109,55.98717108444362
1110,55.991860667917535
1111,55.996550251392364
1112,56.00123983486628
1113,56.00592941834111
1114,56.01061900181503
1115,56.01530858528986
1116,56.01999816876378
1117,56.024687752238606
1118,56.029377335712525
1119,56.03406691918735
1120,56.03875650266127
1121,56.0434460861361
1122,56.04813566961002
1123,56.05282525308394
1124,56.05751483655877
1125,56.062204420032685
1126,56.066894003507514
1127,56.07158358698143
1128,56.07627317045626
1129,56.08096275393018
1130,56.08565233740501
1131,56.09034192087893
1132,56.095031504353756
1133,56.099721087827675
1134,56.1044106713025
1135,56.10910025477642
1136,56.878811098872575
1137,56.8835006823474
1138,56.88819026582132
1139,56.89287984929524
1140,56.89756943277007
1141,56.90225901624399
1142,56.90694859971882
1143,56.911638183192736
1144,56.916327766667564
1145,56.92101735014148
1146,56.92570693361631
1147,56.93039651709023
1148,56.93508610056506
1149,56.93977568403898
1150,56.944465267513806
1151,56.949154850987725
1152,56.95384443446255
1153,56.95853401793647
1154,56.96322360141039
1155,56.96791318488522
1156,56.97260276835914
1157,56.97729235183397
1158,56.981981935307886
1159,56.986671518782714
1160,56.99136110225663
1161,56.99605068573146
1162,57.00074026920538
1163,57.00542985268021
1164,57.01011943615413
1165,57.014809019628956
1166,57.019498603102875
1167,57.78920944719903
1168,57.793899030673856
1169,57.798588614147775
1170,57.803278197621694
1171,57.80796778109652
1172,57.81265736457044
1173,57.81734694804527
1174,57.82203653151919
1175,57.82672611499402
1176,57.831415698467936
1177,57.836105281942764
1178,57.84079486541668
1179,57.84548444889151
1180,57.85017403236543
1181,57.85486361584026
1182,57.85955319931418
1183,57.864242782789006
1184,57.868932366262925
1185,57.873621949736844
1186,57.87831153321167
1187,57.88300111668559
1188,57.88769070016042
1189,57.89238028363434
1190,57.89706986710917
1191,57.901759450583086
1192,57.906449034057914
1193,57.91113861753183
1194,57.91582820100666
1195,57.92051778448058
1196,57.92520736795541
1197,58.69960779552457
1198,58.7042973789994
1199,58.70898696247332
1200,58.71367654594724
1201,58.718366129422066
1202,58.723055712895984
1203,58.72774529637081
1204,58.73243487984473
1205,58.73712446331956
1206,58.74181404679348
1207,58.74650363026831
1208,58.751193213742226
1209,58.755882797217055
1210,58.760572380690974
1211,58.7652619641658
1212,58.76995154763972
1213,58.77464113111455
1214,58.77933071458847
1215,58.78402029806239
1216,58.788709881537216
1217,58.793399465011134
1218,58.79808904848596
1219,58.80277863195988
1220,58.80746821543471
1221,58.81215779890863
1222,58.81684738238346
1223,58.821536965857376
1224,58.826226549332205
1225,58.830916132806124
1226,58.83560571628095
1227,58.84029529975487
1228,59.610006143851024
1229,59.61469572732585
1230,59.61938531079977
1231,59.62407489427369
1232,59.62876447774852
1233,59.63345406122244
1234,59.638143644697266
1235,59.642833228171185
1236,59.64752281164601
1237,59.65221239511993
1238,59.65690197859476
1239,59.66159156206868
1240,59.66628114554351
1241,59.67097072901743
1242,59.675660312492255
1243,59.680349895966174
1244,59.685039479441
1245,59.68972906291492
1246,59.69441864638884
1247,59.69910822986367
1248,59.70379781333759
1249,59.708487396812416
1250,59.713176980286335
1251,59.71786656376116
1252,59.72255614723508
1253,59.72724573070991
1254,59.73193531418383
1255,59.73662489765866
1256,59.74131448113258
1257,59.746004064607405
1258,60.52040449217748
1259,60.525094075652305
1260,60.529783659126224
1261,60.53447324260014
1262,60.53916282607497
1263,60.54385240954889
1264,60.54854199302372
1265,60.55323157649764
1266,60.557921159972466
1267,60.562610743446385
1268,60.56730032692121
1269,60.57198991039513
1270,60.57667949386996
1271,60.58136907734388
1272,60.58605866081871
1273,60.59074824429263
1274,60.595437827767455
1275,60.600127411241374
1276,60.60481699471529
1277,60.60950657819012
1278,60.61419616166404
1279,60.61888574513887
1280,60.62357532861279
1281,60.628264912087616
1282,60.632954495561535
1283,60.63764407903636
1284,60.64233366251028
1285,60.64702324598511
1286,60.65171282945903
1287,60.65640241293386
1288,60.66109199640778
1289,58.004922606744
1290,58.00961219021792
1291,58.01430177369184
1292,58.01899135716667
1293,58.02368094064059
1294,58.02837052411542
1295,58.033060107589336
1296,58.037749691064164
1297,58.04243927453808
1298,58.04712885801291
1299,58.05181844148683
1300,58.05650802496166
1301,58.06119760843558
1302,58.065887191910406
1303,58.070576775384325
1304,58.07526635885915
1305,58.07995594233307
1306,58.0846455258079
1307,58.08933510928182
1308,58.09402469275574
1309,58.09871427623057
1310,58.103403859704486
1311,58.108093443179314
1312,58.11278302665323
1313,58.11747261012806
1314,58.12216219360198
1315,58.12685177707681
1316,58.13154136055073
1317,58.136230944025556
1318,58.140920527499475
1319,58.1456101109743
1320,58.915320955070456
1321,58.920010538544375
1322,58.924700122018294
1323,58.92938970549312
1324,58.93407928896704
1325,58.93876887244187
1326,58.94345845591579
1327,58.94814803939062
1328,58.952837622864536
1329,58.957527206339364
1330,58.96221678981328
1331,58.96690637328811
1332,58.97159595676203
1333,58.97628554023686
1334,58.98097512371078
1335,58.985664707185606
1336,58.990354290659525
1337,58.99504387413435
1338,58.99973345760827
1339,59.00442304108219
1340,59.00911262455702
1341,59.01380220803094
1342,59.01849179150577
1343,59.023181374979686
1344,59.027870958454514
1345,59.03256054192843
1346,59.03725012540326
1347,59.04193970887718
1348,59.04662929235201
1349,59.05131887582593
1350,59.056008459300756
1351,59.82571930339691
1352,59.83040888687083
1353,59.83509847034475
1354,59.839788053819575
1355,59.844477637293494
1356,59.84916722076832
1357,59.85385680424224
1358,59.85854638771707
1359,59.86323597119099
1360,59.86792555466582
1361,59.872615138139736
1362,59.877304721614564
1363,59.88199430508848
